timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
54619069,391.079,24.66,96715.0,1.14913
55133373,390.733,24.66,96719.0,1.14918
55635124,391.512,24.66,96710.0,1.14907
56137434,390.733,24.66,96719.0,1.14918
56650073,390.907,24.66,96717.0,1.14916
57151993,391.166,24.66,96714.0,1.14912
57654122,390.992,24.66,96716.0,1.14915
58167679,390.992,24.68,96716.0,1.14915
58671270,390.992,24.68,96716.0,1.14915
59171996,390.648,24.68,96720.0,1.14919
59688025,390.992,24.66,96716.0,1.14915
60189993,390.907,24.66,96717.0,1.14916
60693214,391.254,24.66,96713.0,1.14911
61208357,390.648,24.64,96720.0,1.14919
61712010,389.782,24.64,96730.0,1.14931
62213194,390.992,24.64,96716.0,1.14915
62729500,391.512,24.62,96710.0,1.14907
63233720,392.464,24.62,96699.0,1.14894
63736798,392.03,24.62,96704.0,1.149
64249500,392.464,24.61,96699.0,1.14894
64754284,392.894,24.61,96694.0,1.14888
65256783,392.289,24.61,96701.0,1.14897
65770383,392.635,24.6,96697.0,1.14892
66274402,392.723,24.6,96696.0,1.14891
66778748,392.81,24.6,96695.0,1.1489
67291156,393.328,24.6,96689.0,1.14883
67792016,393.5,24.6,96687.0,1.1488
68300059,393.5,24.6,96687.0,1.1488
68815120,393.5,24.61,96687.0,1.1488
69316135,393.069,24.61,96692.0,1.14886
69819381,392.894,24.61,96694.0,1.14888
70333005,393.153,24.61,96691.0,1.14885
70835070,393.069,24.61,96692.0,1.14886
71339141,392.81,24.61,96695.0,1.1489
71851290,391.771,24.61,96707.0,1.14904
72354064,390.992,24.61,96716.0,1.14915
72857480,390.648,24.61,96720.0,1.14919
73374116,391.684,24.51,96708.0,1.14905
73877997,392.377,24.51,96700.0,1.14896
74381997,392.03,24.51,96704.0,1.149
74897002,392.894,24.49,96694.0,1.14888
75399995,393.328,24.49,96689.0,1.14883
75900996,393.241,24.49,96690.0,1.14884
76415729,393.241,24.5,96690.0,1.14884
76919874,393.241,24.5,96690.0,1.14884
77420996,392.982,24.5,96693.0,1.14887
77932258,392.81,24.52,96695.0,1.1489
78434130,393.153,24.52,96691.0,1.14885
78936698,392.723,24.52,96696.0,1.14891
79449996,393.674,24.51,96685.0,1.14878
79952508,393.758,24.51,96684.0,1.14877
80455063,393.587,24.51,96686.0,1.14879
80968495,393.415,24.51,96688.0,1.14881
81471092,393.153,24.51,96691.0,1.14885
81973046,392.894,24.51,96694.0,1.14888
82487192,393.674,24.51,96685.0,1.14878
82989914,392.982,24.51,96693.0,1.14887
83491069,392.894,24.51,96694.0,1.14888
84005698,393.241,24.51,96690.0,1.14884
84508007,392.03,24.51,96704.0,1.149
85011076,392.289,24.51,96701.0,1.14897
85525905,392.205,24.45,96702.0,1.14898
86030743,392.03,24.45,96704.0,1.149
86532054,392.377,24.45,96700.0,1.14896
87044997,393.846,24.37,96683.0,1.14875
87547615,393.5,24.37,96687.0,1.1488
88048997,393.674,24.37,96685.0,1.14878
88562300,392.982,24.39,96693.0,1.14887
89065458,393.241,24.39,96690.0,1.14884
89566071,393.069,24.39,96692.0,1.14886
90079993,392.982,24.4,96693.0,1.14887
90582074,393.5,24.4,96687.0,1.1488
91085476,393.5,24.4,96687.0,1.1488
91601996,392.81,24.41,96695.0,1.1489
92107696,393.153,24.41,96691.0,1.14885
92609997,392.894,24.41,96694.0,1.14888
93125046,393.153,24.39,96691.0,1.14885
93627966,392.982,24.39,96693.0,1.14887
94131702,393.415,24.39,96688.0,1.14881
94645060,393.758,24.38,96684.0,1.14877
95147315,393.328,24.38,96689.0,1.14883
95651711,393.153,24.38,96691.0,1.14885
96166160,393.153,24.37,96691.0,1.14885
96668742,393.5,24.37,96687.0,1.1488
97172510,393.241,24.37,96690.0,1.14884
97689490,393.758,24.36,96684.0,1.14877
98193026,393.5,24.36,96687.0,1.1488
98694993,393.241,24.36,96690.0,1.14884
99210406,392.464,24.35,96699.0,1.14894
99714377,392.205,24.35,96702.0,1.14898
100217655,391.859,24.35,96706.0,1.14903
100732005,392.118,24.34,96703.0,1.14899
101236537,392.118,24.34,96703.0,1.14899
101738285,391.859,24.34,96706.0,1.14903
102252513,392.723,24.31,96696.0,1.14891
102754469,392.548,24.31,96698.0,1.14893
103256002,392.894,24.31,96694.0,1.14888
103770638,393.069,24.3,96692.0,1.14886
104272996,392.723,24.3,96696.0,1.14891
104775064,393.328,24.3,96689.0,1.14883
105288995,393.674,24.28,96685.0,1.14878
105793695,393.241,24.28,96690.0,1.14884
106295993,393.758,24.28,96684.0,1.14877
106811165,393.674,24.28,96685.0,1.14878
107312512,393.587,24.28,96686.0,1.14879
107815068,393.758,24.28,96684.0,1.14877
108327999,392.982,24.29,96693.0,1.14887
108829463,393.328,24.29,96689.0,1.14883
109331237,392.894,24.29,96694.0,1.14888
109845063,393.328,24.27,96689.0,1.14883
110350095,393.758,24.27,96684.0,1.14877
110852114,393.5,24.27,96687.0,1.1488
111367729,394.279,24.26,96678.0,1.14869
111869006,394.453,24.26,96676.0,1.14867
112372279,394.625,24.26,96674.0,1.14865
112887721,394.625,24.26,96674.0,1.14865
113391870,394.02,24.26,96681.0,1.14873
113894281,393.153,24.26,96691.0,1.14885
114410099,393.153,24.23,96691.0,1.14885
114913051,393.069,24.23,96692.0,1.14886
115414117,393.5,24.23,96687.0,1.1488
115929310,393.328,24.24,96689.0,1.14883
116433345,393.674,24.24,96685.0,1.14878
116934474,393.674,24.24,96685.0,1.14878
117447069,394.192,24.23,96679.0,1.14871
117950599,393.674,24.23,96685.0,1.14878
118452046,393.241,24.23,96690.0,1.14884
118965993,392.894,24.22,96694.0,1.14888
119467121,392.982,24.22,96693.0,1.14887
119970107,392.464,24.22,96699.0,1.14894
120484494,392.723,24.2,96696.0,1.14891
120987079,393.153,24.2,96691.0,1.14885
121489002,392.81,24.2,96695.0,1.1489
122003999,392.464,24.21,96699.0,1.14894
122506131,391.597,24.21,96709.0,1.14906
123007738,391.425,24.21,96711.0,1.14909
123520532,392.03,24.2,96704.0,1.149
124023457,391.079,24.2,96715.0,1.14913
124526071,390.387,24.2,96723.0,1.14923
125038087,391.254,24.16,96713.0,1.14911
125543886,390.733,24.16,96719.0,1.14918
126046089,390.648,24.16,96720.0,1.14919
126558052,390.648,24.13,96720.0,1.14919
127063270,390.387,24.13,96723.0,1.14923
127565060,390.128,24.13,96726.0,1.14926
128076994,391.771,24.09,96707.0,1.14904
128579873,391.597,24.09,96709.0,1.14906
