timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
54937960,-0.0325476,-0.0238927,0.0433764,0.0,0.999565,-0.0160091,-0.0122946,0.0214877,0.0,-1.0,1,0,0,0,0,0,0
55038553,-0.0325462,-0.0238927,0.0432417,0.0,0.999567,-0.0160092,-0.0122935,0.0214204,0.0,-1.0,1,0,0,0,0,0,0
55138067,-0.0325462,-0.0238927,0.0430645,0.0,0.999569,-0.0160103,-0.0122921,0.0213319,0.0,-1.0,1,0,0,0,0,0,0
55238321,-0.0325462,-0.0238927,0.0428749,0.0,0.999571,-0.0160115,-0.0122905,0.0212371,0.0,-1.0,1,0,0,0,0,0,0
55342529,-0.0325462,-0.0238927,0.0425975,0.0,0.999574,-0.0160132,-0.0122883,0.0210985,0.0,-1.0,1,0,0,0,0,0,0
55441961,-0.0325462,-0.0238927,0.042331,0.0,0.999576,-0.0160148,-0.0122862,0.0209653,0.0,-1.0,1,0,0,0,0,0,0
55543874,-0.0325462,-0.0238927,0.0421811,0.0,0.999578,-0.0160157,-0.012285,0.0208903,0.0,-1.0,1,0,0,0,0,0,0
55647097,-0.0325462,-0.0238927,0.0421511,0.0,0.999578,-0.0160159,-0.0122847,0.0208753,0.0,-1.0,1,0,0,0,0,0,0
55746791,-0.0325462,-0.0238927,0.0421601,0.0,0.999578,-0.0160159,-0.0122848,0.0208799,0.0,-1.0,1,0,0,0,0,0,0
55847356,-0.0325462,-0.0238927,0.0421222,0.0,0.999579,-0.0160161,-0.0122845,0.0208609,0.0,-1.0,1,0,0,0,0,0,0
55951286,-0.0325462,-0.0238927,0.0419971,0.0,0.99958,-0.0160169,-0.0122835,0.0207984,0.0,-1.0,1,0,0,0,0,0,0
56050779,-0.0309553,-0.0238931,0.0417123,0.0,0.999595,-0.0152234,-0.012265,0.0206658,0.0,-1.0,1,0,0,0,0,0,0
56154880,-0.0317924,-0.0238929,0.041465,0.0,0.999591,-0.0156434,-0.0122716,0.0205371,0.0,-1.0,1,0,0,0,0,0,0
56255337,-0.0310684,-0.0238931,0.0413296,0.0,0.999598,-0.0152823,-0.0122632,0.0204738,0.0,-1.0,1,0,0,0,0,0,0
56355099,-0.032657,-0.0238927,0.0413197,0.0,0.999586,-0.0160764,-0.0122792,0.0204591,0.0,-1.0,1,0,0,0,0,0,0
56458944,-0.0313102,-0.023893,0.041328,0.0,0.999597,-0.0154032,-0.0122657,0.0204716,0.0632166,-1.0,1,0,0,0,0,0,0
56559109,-0.0318606,-0.0238929,0.0412996,-9.18118e-16,0.999593,-0.0156785,-0.012271,0.020454,0.122491,-1.0,1,0,0,0,0,0,0
56658868,-0.0325397,-0.0238927,0.0413077,1.888e-17,0.999587,-0.0160178,-0.0122779,0.0204539,0.138287,-1.0,1,0,0,0,0,0,0
56762761,-0.0325442,-0.0238927,0.0413078,5.73041e-19,0.999587,-0.0160201,-0.012278,0.0204539,0.14213,-1.0,1,0,0,0,0,0,0
56863138,-0.0325462,-0.0238927,0.0413078,1.08e-20,0.999587,-0.0160211,-0.012278,0.0204539,0.173186,-1.0,1,0,0,0,0,0,0
56962786,-0.0325462,-0.0238927,0.0413078,-1.11387e-22,0.999587,-0.0160211,-0.012278,0.0204539,0.176943,-1.0,1,0,0,0,0,0,0
57066898,-0.0325462,-0.0238927,0.0413078,-5.33107e-24,0.999587,-0.0160211,-0.012278,0.0204539,0.171199,-1.0,1,0,0,0,0,0,0
57167261,-0.0325462,-0.0238927,0.0413078,-1.45366e-25,0.999587,-0.0160211,-0.012278,0.0204539,0.171118,-1.0,1,0,0,0,0,0,0
57271281,-0.0324983,-0.0238927,0.0413072,8.0212e-29,0.999587,-0.0159971,-0.0122775,0.0204539,0.171085,-1.0,1,0,0,0,0,0,0
57370777,-0.0325434,-0.0238927,0.0413078,4.41231e-29,0.999587,-0.0160197,-0.012278,0.0204539,0.171333,-1.0,1,0,0,0,0,0,0
57471170,-0.0325461,-0.0238927,0.0413078,2.18655e-30,0.999587,-0.016021,-0.012278,0.0204539,0.172313,-1.0,1,0,0,0,0,0,0
57575190,-0.0325462,-0.0238927,0.0413078,1.18592e-32,0.999587,-0.0160211,-0.012278,0.0204539,0.171033,-1.0,1,0,0,0,0,0,0
57674930,-0.0325462,-0.0238927,0.0413078,-2.93505e-34,0.999587,-0.0160211,-0.012278,0.0204539,0.171125,-1.0,1,0,0,0,0,0,0
57775157,-0.0325462,-0.0238927,0.0413078,-2.90242e-35,0.999587,-0.0160211,-0.012278,0.0204539,0.171091,-1.0,1,0,0,0,0,0,0
57879281,-0.0325462,-0.0238927,0.0413078,-2.63271e-37,0.999587,-0.0160211,-0.012278,0.0204539,0.171084,-1.0,1,0,0,0,0,0,0
57978888,-0.0325462,-0.0238927,0.0413078,8.96942e-40,0.999587,-0.0160211,-0.012278,0.0204539,0.171084,-1.0,1,0,0,0,0,0,0
58082775,-0.0325462,-0.0238927,0.0413078,1.01209e-40,0.999587,-0.0160211,-0.012278,0.0204539,0.171084,-1.0,1,0,0,0,0,0,0
58183122,-0.0325462,-0.0238927,0.0413078,4.18288e-42,0.999587,-0.0160211,-0.012278,0.0204539,0.171084,-1.0,1,0,0,0,0,0,0
58282909,-0.0325462,-0.0238927,0.0413078,1.96182e-44,0.999587,-0.0160211,-0.012278,0.0204539,0.171084,-1.0,1,0,0,0,0,0,0
58386886,-0.0315165,-0.023893,0.0412955,-4.2039e-45,0.999595,-0.0155065,-0.0122675,0.020454,0.171084,-1.0,1,0,0,0,0,0,0
58487123,-0.0298406,-0.0238934,0.0412755,0.0,0.999608,-0.014669,-0.0122504,0.0204543,0.171582,-1.0,1,0,0,0,0,0,0
58587246,-0.031057,-0.0238931,0.04129,0.0,0.999599,-0.0152769,-0.0122628,0.0204541,0.200455,-1.0,1,0,0,0,0,0,0
58690782,-0.0310669,-0.0238931,0.0412901,0.0,0.999599,-0.0152818,-0.0122629,0.0204541,0.218743,-1.0,1,0,0,0,0,0,0
58791923,-0.0310669,-0.0238931,0.0412901,0.0,0.999599,-0.0152818,-0.0122629,0.0204541,0.219027,-1.0,1,0,0,0,0,0,0
58891726,-0.0310669,-0.0238931,0.0412901,0.0,0.999599,-0.0152818,-0.0122629,0.0204541,0.214397,-1.0,1,0,0,0,0,0,0
58995700,-0.0310669,-0.0238931,0.0412901,0.0,0.999599,-0.0152818,-0.0122629,0.0204541,0.214454,-1.0,1,0,0,0,0,0,0
59095949,-0.0310669,-0.0238931,0.0412901,0.0,0.999599,-0.0152818,-0.0122629,0.0204541,0.213162,-1.0,1,0,0,0,0,0,0
59200490,-0.0310669,-0.0238931,0.0412901,0.0,0.999599,-0.0152818,-0.0122629,0.0204541,0.215678,-1.0,1,0,0,0,0,0,0
59303981,-0.0310669,-0.0238931,0.0412901,0.0,0.999599,-0.0152818,-0.0122629,0.0204541,0.209977,-1.0,1,0,0,0,0,0,0
59403573,-0.0320966,-0.0238928,0.0413024,0.0,0.999591,-0.0157964,-0.0122734,0.0204539,0.210887,-1.0,1,0,0,0,0,0,0
59507675,-0.032535,-0.0238927,0.0413077,0.0,0.999587,-0.0160155,-0.0122779,0.0204539,0.215744,-1.0,1,0,0,0,0,0,0
59608114,-0.032547,-0.0238927,0.0413078,0.0,0.999587,-0.0160215,-0.012278,0.0204539,0.220939,-1.0,1,0,0,0,0,0,0
59707681,-0.0325462,-0.0238927,0.0413078,0.0,0.999587,-0.0160211,-0.012278,0.0204539,0.258819,-1.0,1,0,0,0,0,0,0
59811886,-0.0325462,-0.0238927,0.0413078,0.0,0.999587,-0.0160211,-0.012278,0.0204539,0.258932,-1.0,1,0,0,0,0,0,0
59911964,-0.0325462,-0.0238927,0.0413078,0.0,0.999587,-0.0160211,-0.012278,0.0204539,0.297017,-1.0,1,0,0,0,0,0,0
60011926,-0.0325462,-0.0238927,0.0413078,0.0,0.999587,-0.0160211,-0.012278,0.0204539,0.296303,-1.0,1,0,0,0,0,0,0
60115663,-0.0325462,-0.0238927,0.0413078,0.0,0.999587,-0.0160211,-0.012278,0.0204539,0.295964,-1.0,1,0,0,0,0,0,0
60216099,-0.0325462,-0.0238927,0.0413078,0.0,0.999587,-0.0160211,-0.012278,0.0204539,0.29544,-1.0,1,0,0,0,0,0,0
60320019,-0.0325462,-0.0238927,0.0413078,0.0,0.999587,-0.0160211,-0.012278,0.0204539,0.299375,-1.0,1,0,0,0,0,0,0
60419730,-0.0325462,-0.0238927,0.0413078,0.0,0.999587,-0.0160211,-0.012278,0.0204539,0.351863,-1.0,1,0,0,0,0,0,0
60520012,-0.0325466,-0.0246236,0.0413197,0.0,0.999583,-0.0160136,-0.0126434,0.0204538,0.369533,-1.0,1,0,0,0,0,0,0
60624109,-0.0335414,-0.0246248,0.041332,0.0,0.999574,-0.0165107,-0.0126543,0.0204536,0.375124,-1.0,1,0,0,0,0,0,0
60723563,-0.0340257,-0.0241596,0.04133,0.0,0.999573,-0.0167576,-0.0124267,0.0204536,0.405517,-1.0,1,0,0,0,0,0,0
60823949,-0.0325176,-0.0238516,0.0413068,0.0,0.999588,-0.0160072,-0.0122571,0.0204539,0.410724,-1.0,1,0,0,0,0,0,0
60928387,-0.0331061,-0.023892,0.0413145,0.0,0.999582,-0.0163009,-0.0122834,0.0204538,0.420379,-1.0,1,0,0,0,0,0,0
61027685,-0.0325574,-0.0238927,0.0413079,0.0,0.999587,-0.0160267,-0.0122781,0.0204539,0.481882,-1.0,1,0,0,0,0,0,0
61131664,-0.0325462,-0.0238927,0.0413078,0.0,0.999587,-0.016021,-0.012278,0.0204539,0.486917,-1.0,1,0,0,0,0,0,0
61232190,-0.0325462,-0.0238927,0.0413078,0.0,0.999587,-0.0160211,-0.012278,0.0204539,0.490167,-1.0,1,0,0,0,0,0,0
61331570,-0.0328518,-0.0238926,0.0413115,0.0,0.999585,-0.0161738,-0.0122811,0.0204538,0.525541,-1.0,1,0,0,0,0,0,0
61435695,-0.0340153,-0.0254499,0.0413518,0.0,0.999565,-0.0167388,-0.0130716,0.0204534,0.523348,-1.0,1,0,0,0,0,0,0
61536221,-0.0356182,-0.0253753,0.0413709,0.0,0.999552,-0.0175405,-0.0130509,0.0204532,0.515737,-1.0,1,0,0,0,0,0,0
61635718,-0.0355044,-0.0253852,0.0413697,0.0,0.999553,-0.0174836,-0.0130547,0.0204532,0.511654,-1.0,1,0,0,0,0,0,0
61739565,-0.037014,-0.0253847,0.0413486,-0.00350887,0.999539,-0.0182381,-0.0130697,0.0204328,0.478628,-1.0,1,0,0,0,0,0,0
61839951,-0.036986,-0.0253847,0.0356388,-0.133098,0.999594,-0.0182614,-0.0130173,0.0175793,0.481989,-1.0,1,0,0,0,0,0,0
61944201,-0.0369853,-0.0253847,0.0116031,-0.330623,0.999733,-0.0184162,-0.0127969,0.00556535,0.481921,-1.0,1,0,0,0,0,0,0
62043682,-0.0369853,-0.0253847,-0.0316614,-0.491607,0.999619,-0.0186887,-0.0123956,-0.0160607,0.483472,-1.0,1,0,0,0,0,0,0
62144004,-0.0430477,-0.0253826,-0.0859497,-0.570091,0.998753,-0.0220457,-0.0117518,-0.0432211,0.491586,-1.0,1,0,0,0,0,0,0
62243567,-0.0557205,-0.0253774,-0.146554,-0.622912,0.996823,-0.0287082,-0.0106101,-0.0735297,0.5214,-1.0,1,0,0,0,0,0,0
62348561,-0.0576778,-0.0253764,-0.205706,-0.45932,0.994184,-0.0299823,-0.00965528,-0.102985,0.517142,-1.0,1,0,0,0,0,0,0
62448839,-0.0551275,-0.0253776,-0.23944,-0.198067,0.992343,-0.0288757,-0.00930149,-0.119727,0.514442,-1.0,1,0,0,0,0,0,0
62552981,-0.0576718,-0.0253764,-0.244285,0.00499839,0.992013,-0.03016,-0.00907554,-0.122142,0.523757,-1.0,1,0,0,0,0,0,0
62652667,-0.0600721,-0.0253752,-0.24425,8.23128e-05,0.991978,-0.0313503,-0.0089289,-0.122135,0.524984,-1.0,1,0,0,0,0,0,0
62752765,-0.075858,-0.0253661,-0.244049,-1.58609e-06,0.991712,-0.0391776,-0.00796407,-0.122102,0.518765,-1.0,1,0,0,0,0,0,0
62856956,-0.0889493,-0.025357,-0.243883,-5.00181e-08,0.991445,-0.0456669,-0.00716393,-0.122069,0.515672,-1.0,1,0,0,0,0,0,0
62956376,-0.0931927,-0.0253538,-0.243829,-7.31771e-10,0.991349,-0.04777,-0.00690459,-0.122057,0.515661,-1.0,1,0,0,0,0,0,0
63056797,-0.11547,-0.0253341,-0.243547,8.80206e-12,0.990773,-0.058807,-0.00554322,-0.121986,0.502484,-1.0,1,0,0,0,0,0,0
63160900,-0.125586,-0.0278993,-0.243257,4.60056e-13,0.990454,-0.063971,-0.006206,-0.121947,0.481728,-1.0,1,0,0,0,0,0,0
63260517,-0.128919,-0.0491332,-0.241839,1.34914e-14,0.990147,-0.0668823,-0.0165664,-0.121909,0.486998,-1.0,1,0,0,0,0,0,0
63364382,-0.128807,-0.0535526,-0.241557,5.13404e-18,0.990094,-0.0670862,-0.0187715,-0.121903,0.487587,-1.0,1,0,0,0,0,0,0
63465012,-0.128799,-0.0523083,-0.241637,-1.54977e-17,0.990111,-0.0670092,-0.018153,-0.121905,0.489238,-1.0,1,0,0,0,0,0,0
63564381,-0.128768,-0.0450477,-0.242106,-1.99212e-19,0.990199,-0.0665667,-0.0145433,-0.121916,0.511319,-1.0,1,0,0,0,0,0,0
63668531,-0.124094,-0.0264405,-0.243369,7.81189e-21,0.990509,-0.0631448,-0.00557086,-0.121954,0.528316,-1.0,1,0,0,0,0,0,0
63768968,-0.0690143,-0.025343,-0.244136,1.7165e-22,0.991835,-0.0357828,-0.00836878,-0.122117,0.526889,-1.0,1,0,0,0,0,0,0
63868464,-0.0323198,-0.0253854,-0.244601,2.61419e-24,0.992296,-0.0175854,-0.0106247,-0.122174,0.525676,-1.0,1,0,0,0,0,0,0
63972383,-0.0325404,-0.025386,-0.244598,2.46482e-26,0.992294,-0.0176949,-0.0106116,-0.122173,0.522537,-1.0,1,0,0,0,0,0,0
64072778,-0.0344515,-0.0365877,-0.244381,-1.78054e-27,0.992192,-0.0193229,-0.0160546,-0.122161,0.518613,-1.0,1,0,0,0,0,0,0
64176744,-0.0355309,-0.0598838,-0.243947,-3.16036e-29,0.991904,-0.0212666,-0.0275499,-0.122125,0.515589,-1.0,1,0,0,0,0,0,0
64276376,-0.0331828,-0.0661435,-0.243913,4.4708e-31,0.991826,-0.0204804,-0.0307984,-0.122116,0.503872,-1.0,1,0,0,0,0,0,0
64376743,-0.0326643,-0.0523376,-0.244156,1.71426e-32,0.992033,-0.0193903,-0.0239795,-0.122141,0.481941,-1.0,1,0,0,0,0,0,0
64480893,-0.0325522,-0.0458583,-0.244265,3.63568e-34,0.992113,-0.0189427,-0.0207711,-0.122151,0.483218,-1.0,1,0,0,0,0,0,0
64580571,-0.0299735,-0.024438,-0.244645,-1.58067e-36,0.99232,-0.0163639,-0.0102976,-0.122177,0.484719,-1.0,1,0,0,0,0,0,0
64680759,-0.015026,-0.0238642,-0.244832,-5.06472e-37,0.992407,-0.00891313,-0.0109248,-0.122187,0.489309,-1.0,1,0,0,0,0,0,0
64785929,-0.00205527,-0.0235878,-0.244987,-5.87692e-39,0.992436,-0.0024609,-0.0115797,-0.122191,0.489998,-1.0,1,0,0,0,0,0,0
64884383,-0.0141662,-0.0223736,-0.244853,2.88033e-40,0.992419,-0.00839568,-0.0102376,-0.122189,0.522296,-1.0,1,0,0,0,0,0,0
64988462,-0.0311344,-0.0240049,-0.244638,5.79577e-42,0.992314,-0.0169134,-0.0100118,-0.122176,0.524663,-1.0,1,0,0,0,0,0,0
65088695,-0.0317998,-0.0238915,-0.244631,-3.36312e-44,0.992309,-0.0172366,-0.00991496,-0.122175,0.518576,-1.0,1,0,0,0,0,0,0
65188515,-0.0326114,-0.0238926,-0.249778,-0.124567,0.991985,-0.0176647,-0.00982054,-0.124732,0.47913,-1.0,1,0,0,0,0,0,0
65293563,-0.0325446,-0.0238927,-0.26561,-0.141738,0.990967,-0.0177088,-0.00968486,-0.132581,0.484566,-1.0,1,0,0,0,0,0,0
65393510,-0.0325461,-0.0238927,-0.278103,-0.11069,0.990119,-0.0177697,-0.00957396,-0.138768,0.486255,-1.0,1,0,0,0,0,0,0
65493316,-0.0322406,-0.0238928,-0.292529,-0.215595,0.989095,-0.0176872,-0.00946785,-0.145905,0.489183,-1.0,1,0,0,0,0,0,0
65595228,-0.0268894,-0.023894,-0.325105,-0.38447,0.986632,-0.0151994,-0.00961255,-0.16197,0.488652,-1.0,1,0,0,0,0,0,0
65697543,-0.0179418,-0.0254182,-0.375605,-0.555259,0.982277,-0.011185,-0.0108101,-0.18679,0.486765,-1.0,1,0,0,0,0,0,0
65797183,-0.0301205,-0.0253881,-0.433302,-0.592773,0.976392,-0.0174348,-0.00915857,-0.215105,0.48888,-1.0,1,0,0,0,0,0,0
65901338,-0.0296011,-0.0326294,-0.49401,-0.547203,0.969355,-0.0183372,-0.0121989,-0.244676,0.529433,-1.0,1,0,0,0,0,0,0
66002928,-0.0312431,-0.0824156,-0.543976,-0.444201,0.962131,-0.0260998,-0.0354839,-0.269006,0.555137,-1.0,1,0,0,0,0,0,0
66105606,-0.0311455,-0.0894911,-0.566452,-0.0471811,0.958887,-0.0274354,-0.0385959,-0.27981,0.550867,-1.0,1,0,0,0,0,0,0
66205648,-0.031869,-0.0889842,-0.567019,-0.000155911,0.958809,-0.0277226,-0.0382437,-0.280095,0.551277,-1.0,1,0,0,0,0,0,0
66307135,-0.0311277,-0.0793322,-0.567221,1.51074e-05,0.959007,-0.026025,-0.0337153,-0.280162,0.546723,-1.0,1,0,0,0,0,0,0
66409586,-0.0109696,-0.0532547,-0.568165,9.62908e-07,0.959524,-0.0127251,-0.02402,-0.280313,0.513146,-1.0,1,0,0,0,0,0,0
66509183,-0.000176296,-0.0238016,-0.568455,6.78881e-09,0.95981,-0.0034217,-0.0113984,-0.280397,0.495454,-1.0,1,0,0,0,0,0,0
66610974,-0.0136647,-0.0223915,-0.568304,-7.74193e-10,0.959796,-0.00969643,-0.00883104,-0.280393,0.480466,-1.0,1,0,0,0,0,0,0
66713579,-0.00251522,-0.0227624,-0.568428,-1.23183e-11,0.959815,-0.00439833,-0.0105717,-0.280399,0.483267,-1.0,1,0,0,0,0,0,0
66813252,0.000444053,-0.0238885,-0.568462,-1.26115e-13,0.95981,-0.00313622,-0.011527,-0.280397,0.483132,-1.0,1,0,0,0,0,0,0
66913573,4.30705e-07,-0.0238978,-0.568457,7.87475e-15,0.95981,-0.00335039,-0.0114693,-0.280397,0.483132,-1.0,1,0,0,0,0,0,0
67017641,-0.00275061,-0.0255031,-0.568422,1.45969e-16,0.959799,-0.00489546,-0.0118541,-0.280394,0.483133,-1.0,1,0,0,0,0,0,0
67117251,-0.0313801,-0.0253849,-0.568058,-1.65705e-18,0.959683,-0.0186158,-0.00778586,-0.28036,0.483133,-1.0,1,0,0,0,0,0,0
67221276,-0.0310788,-0.0253863,-0.568062,-7.39831e-20,0.959685,-0.0184715,-0.00782876,-0.28036,0.481455,-1.0,1,0,0,0,0,0,0
67322677,-0.0300381,-0.0253867,-0.568075,-1.88736e-21,0.959693,-0.0179722,-0.00797469,-0.280363,0.487315,-1.0,1,0,0,0,0,0,0
67421290,-0.0295988,-0.0269444,-0.568058,2.76845e-24,0.959686,-0.0179794,-0.00878398,-0.280361,0.488284,-1.0,1,0,0,0,0,0,0
67525611,-0.029589,-0.0268703,-0.568059,2.34822e-24,0.959687,-0.0179643,-0.00874976,-0.280361,0.491799,-1.0,1,0,0,0,0,0,0
67626706,-0.029589,-0.02688,-0.568059,2.89e-26,0.959687,-0.0179656,-0.00875442,-0.280361,0.517456,-1.0,1,0,0,0,0,0,0
67725581,-0.0255828,-0.0268811,-0.568113,-1.25006e-27,0.959713,-0.0160437,-0.00931611,-0.280369,0.497713,-1.0,1,0,0,0,0,0,0
67829295,-0.00457269,-0.0268356,-0.568395,-2.63885e-29,0.959789,-0.00595649,-0.0122381,-0.280391,0.491833,-1.0,1,0,0,0,0,0,0
67929626,-6.55944e-05,-0.025836,-0.568456,9.67859e-32,0.959798,-0.0036538,-0.0123902,-0.280394,0.484997,-1.0,1,0,0,0,0,0,0
68034578,8.21247e-07,-0.0238424,-0.568457,1.07926e-32,0.95981,-0.00334244,-0.0114428,-0.280397,0.490405,-1.0,1,0,0,0,0,0,0
68137578,-0.0116147,-0.0254558,-0.568309,2.77913e-34,0.959784,-0.00914202,-0.010589,-0.280389,0.486513,-1.0,1,0,0,0,0,0,0
68237187,-0.0302192,-0.0253769,-0.568073,1.75266e-36,0.959691,-0.0180577,-0.00794463,-0.280362,0.488014,-1.0,1,0,0,0,0,0,0
68341669,-0.0295994,-0.0243472,-0.568096,-7.83638e-38,0.959702,-0.0176162,-0.00753715,-0.280365,0.493096,-1.0,1,0,0,0,0,0,0
68442597,-0.0295877,-0.0239517,-0.568102,-2.7248e-39,0.959704,-0.0175552,-0.00734893,-0.280366,0.524231,-1.0,1,0,0,0,0,0,0
68541571,-0.0295875,-0.0239019,-0.568103,-4.92612e-41,0.959705,-0.0175482,-0.00732505,-0.280366,0.518052,-1.0,1,0,0,0,0,0,0
68645520,-0.0250682,-0.0238942,-0.568157,4.58365e-42,0.959734,-0.0153787,-0.00795448,-0.280375,0.514386,-1.0,1,0,0,0,0,0,0
68745597,-0.0277601,-0.0238939,-0.568125,7.84727e-44,0.959717,-0.0166702,-0.00757719,-0.28037,0.513709,-1.0,1,0,0,0,0,0,0
68846590,-0.0310966,-0.025499,-0.56806,0.0,0.959684,-0.0184958,-0.00788036,-0.28036,0.484606,-1.0,1,0,0,0,0,0,0
68950109,-0.031058,-0.0250765,-0.568067,0.0,0.959687,-0.0184181,-0.00768294,-0.280361,0.487161,-1.0,1,0,0,0,0,0,0
